date,suburb,tmax,tmin,daily_temp_range,night_start_time,night_min_time,night_start_temp,night_min_temp,night_hours_to_min,night_total_hours,night_cooling_rate,hot_day,cooling_failure,cooling_risk_category,dewpoint_mean,humidity_mean,wind_speed_mean,air_pressure_mean,precipitation_total,distance_to_coast_km,distance_to_water_km,is_coastal,inland_category,tree_canopy_percent,tree_canopy_area_m2,suburb_area_inside_gsr_m2,cadastred_suburb_area_m2,sa2_name,population_2020,population_density_people_per_km2,area_km2,population_density_source_note,built_up_area_m2,sa2_area_m2,built_up_area_percent,built_up_density_source_note,sa2_names_used_for_built_up,month,is_summer
2020-08-07,Liverpool,12.601471,8.187286,4.414185,2020-08-07 18:00:00,2020-08-08 05:00:00,12.451782,11.60202,11.0,11.0,0.07725109090909092,0,1,Extreme risk,9.534365329166667,90.84208741666667,2.1261302416666665,1011.957535,18.556117980499998,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-08,Liverpool,15.686981,11.235748,4.451233,2020-08-08 18:00:00,2020-08-09 05:00:00,13.372192,8.702362,11.0,11.0,0.4245299999999999,0,0,Low risk,11.599716208333334,90.10186045833332,2.1090040916666664,1004.8607083333333,3.1495094464599998,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-09,Liverpool,14.413818,8.350555,6.063262999999999,2020-08-09 18:00:00,2020-08-09 18:00:00,11.162628,11.162628,0.0,11.0,0.0,0,1,Extreme risk,8.478312195833334,82.194321125,4.744362325,1001.4478779166666,21.44289037196,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-10,Liverpool,15.483215,11.538239,3.9449759999999987,2020-08-10 18:00:00,2020-08-11 05:00:00,12.943634,11.420013,11.0,11.0,0.13851099999999986,0,1,High risk,9.81183875,78.80546129166667,6.931919170833333,1008.3295745833334,6.2799453533,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-11,Liverpool,16.047394,10.298737,5.7486570000000015,2020-08-11 18:00:00,2020-08-12 05:00:00,12.442383,9.377106,11.0,11.0,0.27866154545454547,0,0,Moderate risk,8.7288920375,77.53822691666666,2.39333698625,1011.9650304166667,0.05102157746,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-12,Liverpool,16.904572,9.376648,7.527924000000002,2020-08-12 18:00:00,2020-08-13 05:00:00,14.140778,8.568512,11.0,11.0,0.5065696363636363,0,0,Low risk,10.113181979166667,86.23679375,1.8473939583333332,1006.9072258333334,0.6232261733,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-13,Liverpool,20.995056,7.659027,13.336029000000002,2020-08-13 18:00:00,2020-08-14 05:00:00,15.976105,9.437286,11.0,11.0,0.5944380909090909,0,0,Low risk,10.275119820833334,81.816985375,1.4111540270833334,1005.5568045833334,0.0782012937,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-14,Liverpool,16.506744,9.437286,7.069458000000001,2020-08-14 18:00:00,2020-08-15 05:00:00,14.144836,11.960541,11.0,11.0,0.19857227272727276,0,1,High risk,11.523022979166667,90.32138795833333,1.0799934633333332,1006.2707779166667,5.3682327843,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-15,Liverpool,17.455322,11.690765,5.764556999999998,2020-08-15 18:00:00,2020-08-16 00:00:00,15.764099,12.972321,6.0,11.0,0.46529633333333315,0,0,Low risk,10.259068708333333,76.92457441666667,3.27195903125,998.9122979166667,3.6926269596,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-16,Liverpool,18.297699,12.972321,5.325378000000001,2020-08-16 18:00:00,2020-08-17 05:00:00,14.868683,12.031952,11.0,11.0,0.2578846363636364,0,0,Moderate risk,7.1357930624999995,60.309423125,4.9777219875,998.0681191666666,0.74434278716,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-17,Liverpool,18.655365,10.645172,8.010193,2020-08-17 18:00:00,2020-08-18 00:00:00,14.8029175,10.422577,6.0,11.0,0.7300567499999998,0,0,Low risk,6.2769025375,58.81009720833333,4.551400791666667,999.5353404166667,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-18,Liverpool,19.35199,10.31665,9.035340000000001,2020-08-18 18:00:00,2020-08-19 05:00:00,15.706512,9.60556,11.0,11.0,0.5546319999999999,0,0,Low risk,7.496288245833333,65.8818585,2.7199991708333333,996.6421141666666,3.07083124592,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-19,Liverpool,19.286835,8.868988,10.417847,2020-08-19 18:00:00,2020-08-20 05:00:00,13.507904,11.541718,11.0,11.0,0.17874418181818186,0,1,High risk,6.226008070833333,63.429882375,4.3076136499999995,988.55558875,0.1273155213,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-20,Liverpool,16.900543,11.180023,5.720519999999999,2020-08-20 18:00:00,2020-08-21 05:00:00,13.702881,8.848297,11.0,11.0,0.4413258181818181,0,0,Low risk,4.116999316666667,53.5110115,5.1546638875,993.64496,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-21,Liverpool,17.285156,8.662048,8.623108,2020-08-21 18:00:00,2020-08-22 05:00:00,14.378632,9.095947,11.0,11.0,0.4802440909090908,0,0,Low risk,4.5067863375,58.61186741666666,3.9601521708333336,997.8727091666666,0.01192092876,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-22,Liverpool,13.80835,8.461334,5.347016,2020-08-22 18:00:00,2020-08-23 01:00:00,10.929047,9.904968,7.0,11.0,0.14629700000000007,0,1,High risk,2.6793161979166666,57.66120670833333,5.2830682375,996.5111883333334,0.54168701316,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-23,Liverpool,15.872467,9.6414795,6.2309874999999995,2020-08-23 18:00:00,2020-08-24 05:00:00,12.34259,8.789001,11.0,11.0,0.32305354545454534,0,0,Moderate risk,2.5148938458333334,52.40820675,6.5001520416666665,999.5206995833333,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-24,Liverpool,16.991364,8.180878,8.810486000000001,2020-08-24 18:00:00,2020-08-25 05:00:00,12.567596,5.452484,11.0,11.0,0.6468283636363636,0,0,Low risk,2.3405787166666667,53.424596,3.753815470833333,1010.5302116666667,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-25,Liverpool,14.801056,5.2063293,9.5947267,2020-08-25 18:00:00,2020-08-26 05:00:00,11.193329,4.742523,11.0,11.0,0.5864369090909091,0,0,Low risk,4.096056620833333,69.484438125,2.40587255,1018.2854758333333,0.0562667849,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-26,Liverpool,16.985626,4.321747,12.663879,2020-08-26 18:00:00,2020-08-27 05:00:00,12.930878,4.883026,11.0,11.0,0.731622909090909,0,0,Low risk,4.902912133333333,71.48859758333333,1.8568322124999999,1020.2086783333334,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-27,Liverpool,20.33731,4.521393,15.815916999999999,2020-08-27 18:00:00,2020-08-28 05:00:00,15.7977295,10.746765,11.0,11.0,0.459178590909091,0,0,Low risk,3.499207783916667,61.68817016666667,2.3762022333333332,1015.6833775,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-28,Liverpool,17.187653,8.089874,9.097779000000001,2020-08-28 18:00:00,2020-08-29 05:00:00,12.568817,5.7804565,11.0,11.0,0.6171236818181818,0,0,Low risk,3.1654892112499997,53.866357083333334,2.7971545979166668,1016.0187299999999,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-29,Liverpool,19.82315,5.4999695,14.3231805,2020-08-29 18:00:00,2020-08-30 05:00:00,14.951141,6.24881,11.0,11.0,0.7911210000000001,0,0,Low risk,5.71579105,68.48416266666668,2.2958531333333334,1020.5164220833334,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-30,Liverpool,24.05362,5.6007385,18.452881499999997,2020-08-30 18:00:00,2020-08-31 05:00:00,19.882202,12.725494,11.0,11.0,0.6506098181818182,0,0,Low risk,7.087121341666666,64.68208129166666,2.4360678916666667,1014.2011783333334,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-08-31,Liverpool,19.796661,11.858246,7.938415000000001,2020-08-31 18:00:00,2020-09-01 05:00:00,14.259491,10.48114,11.0,11.0,0.3434864545454546,0,0,Moderate risk,8.205568966666666,64.90477066666666,3.9299220541666666,1010.7022891666667,0.1621246365,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,8,0
2020-09-01,Liverpool,16.868256,9.305328,7.562927999999999,2020-09-01 18:00:00,2020-09-02 05:00:00,13.668884,7.504364,11.0,11.0,0.5604109090909092,0,0,Low risk,6.793678291666667,66.66156395833333,2.4972687816666665,1015.0911649999999,0.0095367432,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-02,Liverpool,22.732178,7.3558044,15.3763736,2020-09-02 18:00:00,2020-09-03 05:00:00,19.256012,12.696533,11.0,11.0,0.5963162727272725,0,0,Low risk,7.551804904166667,67.064255125,2.926365854166667,1011.15913625,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-03,Liverpool,28.412445,12.572571,15.839874000000002,2020-09-03 18:00:00,2020-09-04 05:00:00,24.080536,15.241913,11.0,11.0,0.8035111818181817,0,0,Low risk,9.461624125,52.798436875,3.7222237625,1007.1195045833333,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-04,Liverpool,18.294037,14.391937,3.902099999999999,2020-09-04 18:00:00,2020-09-05 05:00:00,16.889801,10.469696,11.0,11.0,0.5836459090909089,0,0,Low risk,12.286184916666668,76.21068908333334,1.8168063666666665,1007.5256495833333,5.0249099492,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-05,Liverpool,20.23175,10.469696,9.762054000000001,2020-09-05 18:00:00,2020-09-06 05:00:00,15.549377,9.136871,11.0,11.0,0.5829550909090909,0,0,Low risk,9.129614491666667,71.93445225,2.45884020625,1009.6054875,0.078201294,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-06,Liverpool,18.122955,9.12088,9.002075000000001,2020-09-06 18:00:00,2020-09-07 05:00:00,15.486908,10.688202,11.0,11.0,0.4362459999999999,0,0,Low risk,9.9876925,79.32301616666666,2.1290958270833333,1019.4877279166667,1.07955932546,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-07,Liverpool,20.393677,10.554291,9.839386000000001,2020-09-07 18:00:00,2020-09-08 05:00:00,16.912567,9.928833,11.0,11.0,0.6348849090909091,0,0,Low risk,10.513759625,73.75455483333333,3.1329521625,1022.3981333333332,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-08,Liverpool,22.322662,9.891205,12.431457000000002,2020-09-08 18:00:00,2020-09-09 03:00:00,18.388702,13.893463,9.0,11.0,0.4994709999999998,0,0,Low risk,11.0222320625,74.7672855,2.7851155624999997,1019.3408962499999,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-09,Liverpool,16.01773,12.498749,3.518981,2020-09-09 18:00:00,2020-09-09 23:00:00,13.159241,12.498749,5.0,11.0,0.13209839999999992,0,1,High risk,12.218024,87.69367379166665,4.025366295833334,1018.9424845833333,13.693809442000001,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-10,Liverpool,16.543518,12.562164,3.9813539999999996,2020-09-10 18:00:00,2020-09-11 05:00:00,14.156769,11.421783,11.0,11.0,0.248635090909091,0,0,Moderate risk,9.2443466,72.84843633333334,3.664648025,1020.6834570833333,0.6790161101,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-11,Liverpool,17.995636,11.380035,6.615601000000002,2020-09-11 18:00:00,2020-09-12 05:00:00,15.3550415,9.10495,11.0,11.0,0.5681901363636364,0,0,Low risk,10.131289104166667,76.937967375,2.6312554041666667,1022.09224375,0.2388954173,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-12,Liverpool,20.836212,8.760559,12.075652999999999,2020-09-12 18:00:00,2020-09-13 05:00:00,17.121307,9.274017,11.0,11.0,0.7133900000000001,0,0,Low risk,10.365478458333333,77.48990091666667,2.6997988416666665,1018.2388725000001,0.0,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-13,Liverpool,22.3815,9.274017,13.107482999999998,2020-09-13 18:00:00,2020-09-14 05:00:00,17.909637,9.719025,11.0,11.0,0.7446010909090909,0,0,Low risk,10.064954145833333,73.26188216666667,2.1708612708333335,1014.2848354166667,0.006198883,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-14,Liverpool,20.35086,9.667328,10.683532000000001,2020-09-14 18:00:00,2020-09-15 01:00:00,16.117188,13.474152,7.0,11.0,0.3775765714285712,0,0,Moderate risk,11.306954645833335,79.142876125,2.2689850333333332,1016.4227875,0.0076293946,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-15,Liverpool,21.185577,13.474152,7.711424999999998,2020-09-15 18:00:00,2020-09-16 05:00:00,17.970856,11.83197,11.0,11.0,0.5580805454545456,0,0,Low risk,13.622782395833333,82.4720715,2.52639181875,1019.003685,1.2450218255,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
2020-09-16,Liverpool,25.258118,11.368195,13.889923,2020-09-16 18:00:00,2020-09-17 05:00:00,20.864014,12.002899,11.0,11.0,0.8055559090909092,0,0,Low risk,12.39465725,73.53985333333334,2.3496760041666667,1014.0070241666667,0.0061988831,30.0,2.0,0,far_inland,8.27098,528504,6389126.947,6389860.0,Liverpool,32473.0,5139.4,6.3,"ABS Regional Population 2019-20, SA2 proxy",3227130.076779034,3290931.2087171273,98.0613046006828,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Liverpool - East,9,0
